"Var1","Var2","yes","no","total.votes","approval","current","yes12","yes16","yes20"
8700,5800,8700,5800,14500,60,"Quorum met","Quorum met","Quorum met","Quorum met"
8800,5800,8800,5800,14600,60.2739726027397,"Quorum met","Quorum met","Quorum met","Quorum met"
8900,5800,8900,5800,14700,60.5442176870748,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,5800,9000,5800,14800,60.8108108108108,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,5800,9100,5800,14900,61.0738255033557,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,5800,9200,5800,15000,61.3333333333333,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,5800,9300,5800,15100,61.5894039735099,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,5800,9400,5800,15200,61.8421052631579,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,5800,9500,5800,15300,62.0915032679739,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,5800,9600,5800,15400,62.3376623376623,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,5800,9700,5800,15500,62.5806451612903,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,5800,9800,5800,15600,62.8205128205128,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,5800,9900,5800,15700,63.0573248407643,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,5800,10000,5800,15800,63.2911392405063,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,5900,4000,5900,9900,40.4040404040404,"Approval not met","Approval not met","Approval not met","Approval not met"
4100,5900,4100,5900,10000,41,"Approval not met","Approval not met","Approval not met","Approval not met"
4200,5900,4200,5900,10100,41.5841584158416,"Approval not met","Approval not met","Approval not met","Approval not met"
4300,5900,4300,5900,10200,42.156862745098,"Approval not met","Approval not met","Approval not met","Approval not met"
4400,5900,4400,5900,10300,42.7184466019417,"Approval not met","Approval not met","Approval not met","Approval not met"
4500,5900,4500,5900,10400,43.2692307692308,"Approval not met","Approval not met","Approval not met","Approval not met"
4600,5900,4600,5900,10500,43.8095238095238,"Approval not met","Approval not met","Approval not met","Approval not met"
4700,5900,4700,5900,10600,44.3396226415094,"Approval not met","Approval not met","Approval not met","Approval not met"
4800,5900,4800,5900,10700,44.8598130841121,"Approval not met","Approval not met","Approval not met","Approval not met"
4900,5900,4900,5900,10800,45.3703703703704,"Approval not met","Approval not met","Approval not met","Approval not met"
5000,5900,5000,5900,10900,45.8715596330275,"Approval not met","Approval not met","Approval not met","Approval not met"
5100,5900,5100,5900,11000,46.3636363636364,"Approval not met","Approval not met","Approval not met","Approval not met"
5200,5900,5200,5900,11100,46.8468468468468,"Approval not met","Approval not met","Approval not met","Approval not met"
5300,5900,5300,5900,11200,47.3214285714286,"Approval not met","Approval not met","Approval not met","Approval not met"
5400,5900,5400,5900,11300,47.787610619469,"Approval not met","Approval not met","Approval not met","Approval not met"
5500,5900,5500,5900,11400,48.2456140350877,"Approval not met","Approval not met","Approval not met","Approval not met"
5600,5900,5600,5900,11500,48.695652173913,"Approval not met","Approval not met","Approval not met","Approval not met"
5700,5900,5700,5900,11600,49.1379310344828,"Approval not met","Approval not met","Approval not met","Approval not met"
5800,5900,5800,5900,11700,49.5726495726496,"Approval not met","Approval not met","Approval not met","Approval not met"
5900,5900,5900,5900,11800,50,"Approval not met","Approval not met","Approval not met","Approval not met"
6000,5900,6000,5900,11900,50.4201680672269,"Approval not met","Approval not met","Approval not met","Approval not met"
6100,5900,6100,5900,12000,50.8333333333333,"Approval not met","Approval not met","Approval not met","Approval not met"
6200,5900,6200,5900,12100,51.2396694214876,"Approval not met","Approval not met","Approval not met","Approval not met"
6300,5900,6300,5900,12200,51.6393442622951,"Approval not met","Approval not met","Approval not met","Approval not met"
6400,5900,6400,5900,12300,52.0325203252033,"Approval not met","Approval not met","Approval not met","Approval not met"
6500,5900,6500,5900,12400,52.4193548387097,"Approval not met","Approval not met","Approval not met","Approval not met"
6600,5900,6600,5900,12500,52.8,"Approval not met","Approval not met","Approval not met","Approval not met"
6700,5900,6700,5900,12600,53.1746031746032,"Approval not met","Approval not met","Approval not met","Approval not met"
6800,5900,6800,5900,12700,53.5433070866142,"Approval not met","Approval not met","Approval not met","Approval not met"
6900,5900,6900,5900,12800,53.90625,"Approval not met","Approval not met","Approval not met","Approval not met"
7000,5900,7000,5900,12900,54.2635658914729,"Approval not met","Approval not met","Approval not met","Approval not met"
7100,5900,7100,5900,13000,54.6153846153846,"Approval not met","Approval not met","Approval not met","Approval not met"
7200,5900,7200,5900,13100,54.9618320610687,"Approval not met","Approval not met","Approval not met","Approval not met"
7300,5900,7300,5900,13200,55.3030303030303,"Approval not met","Approval not met","Approval not met","Approval not met"
7400,5900,7400,5900,13300,55.6390977443609,"Approval not met","Approval not met","Approval not met","Approval not met"
7500,5900,7500,5900,13400,55.9701492537313,"Approval not met","Approval not met","Approval not met","Approval not met"
7600,5900,7600,5900,13500,56.2962962962963,"Approval not met","Approval not met","Approval not met","Approval not met"
7700,5900,7700,5900,13600,56.6176470588235,"Approval not met","Approval not met","Approval not met","Approval not met"
7800,5900,7800,5900,13700,56.9343065693431,"Approval not met","Approval not met","Approval not met","Approval not met"
7900,5900,7900,5900,13800,57.2463768115942,"Approval not met","Approval not met","Approval not met","Approval not met"
8000,5900,8000,5900,13900,57.5539568345324,"Approval not met","Approval not met","Approval not met","Approval not met"
8100,5900,8100,5900,14000,57.8571428571429,"Approval not met","Approval not met","Approval not met","Approval not met"
8200,5900,8200,5900,14100,58.1560283687943,"Approval not met","Approval not met","Approval not met","Approval not met"
8300,5900,8300,5900,14200,58.4507042253521,"Approval not met","Approval not met","Approval not met","Approval not met"
8400,5900,8400,5900,14300,58.7412587412587,"Approval not met","Approval not met","Approval not met","Approval not met"
8500,5900,8500,5900,14400,59.0277777777778,"Approval not met","Approval not met","Approval not met","Approval not met"
8600,5900,8600,5900,14500,59.3103448275862,"Approval not met","Approval not met","Approval not met","Approval not met"
8700,5900,8700,5900,14600,59.5890410958904,"Approval not met","Approval not met","Approval not met","Approval not met"
8800,5900,8800,5900,14700,59.8639455782313,"Approval not met","Approval not met","Approval not met","Approval not met"
8900,5900,8900,5900,14800,60.1351351351351,"Quorum met","Quorum met","Quorum met","Quorum met"
9000,5900,9000,5900,14900,60.4026845637584,"Quorum met","Quorum met","Quorum met","Quorum met"
9100,5900,9100,5900,15000,60.6666666666667,"Quorum met","Quorum met","Quorum met","Quorum met"
9200,5900,9200,5900,15100,60.9271523178808,"Quorum met","Quorum met","Quorum met","Quorum met"
9300,5900,9300,5900,15200,61.1842105263158,"Quorum met","Quorum met","Quorum met","Quorum met"
9400,5900,9400,5900,15300,61.437908496732,"Quorum met","Quorum met","Quorum met","Quorum met"
9500,5900,9500,5900,15400,61.6883116883117,"Quorum met","Quorum met","Quorum met","Quorum met"
9600,5900,9600,5900,15500,61.9354838709677,"Quorum met","Quorum met","Quorum met","Quorum met"
9700,5900,9700,5900,15600,62.1794871794872,"Quorum met","Quorum met","Quorum met","Quorum met"
9800,5900,9800,5900,15700,62.4203821656051,"Quorum met","Quorum met","Quorum met","Quorum met"
9900,5900,9900,5900,15800,62.6582278481013,"Quorum met","Quorum met","Quorum met","Quorum met"
10000,5900,10000,5900,15900,62.8930817610063,"Quorum met","Quorum met","Quorum met","Quorum met"
4000,6000,4000,6000,10000,40,"Approval not met","Approval not met","Approval not met","Approval not met"
4100,6000,4100,6000,10100,40.5940594059406,"Approval not met","Approval not met","Approval not met","Approval not met"
4200,6000,4200,6000,10200,41.1764705882353,"Approval not met","Approval not met","Approval not met","Approval not met"
4300,6000,4300,6000,10300,41.747572815534,"Approval not met","Approval not met","Approval not met","Approval not met"
4400,6000,4400,6000,10400,42.3076923076923,"Approval not met","Approval not met","Approval not met","Approval not met"
4500,6000,4500,6000,10500,42.8571428571429,"Approval not met","Approval not met","Approval not met","Approval not met"
4600,6000,4600,6000,10600,43.3962264150943,"Approval not met","Approval not met","Approval not met","Approval not met"
4700,6000,4700,6000,10700,43.9252336448598,"Approval not met","Approval not met","Approval not met","Approval not met"
4800,6000,4800,6000,10800,44.4444444444444,"Approval not met","Approval not met","Approval not met","Approval not met"
4900,6000,4900,6000,10900,44.954128440367,"Approval not met","Approval not met","Approval not met","Approval not met"
5000,6000,5000,6000,11000,45.4545454545455,"Approval not met","Approval not met","Approval not met","Approval not met"
5100,6000,5100,6000,11100,45.945945945946,"Approval not met","Approval not met","Approval not met","Approval not met"
5200,6000,5200,6000,11200,46.4285714285714,"Approval not met","Approval not met","Approval not met","Approval not met"
5300,6000,5300,6000,11300,46.9026548672566,"Approval not met","Approval not met","Approval not met","Approval not met"
5400,6000,5400,6000,11400,47.3684210526316,"Approval not met","Approval not met","Approval not met","Approval not met"
5500,6000,5500,6000,11500,47.8260869565217,"Approval not met","Approval not met","Approval not met","Approval not met"
5600,6000,5600,6000,11600,48.2758620689655,"Approval not met","Approval not met","Approval not met","Approval not met"
5700,6000,5700,6000,11700,48.7179487179487,"Approval not met","Approval not met","Approval not met","Approval not met"
5800,6000,5800,6000,11800,49.1525423728814,"Approval not met","Approval not met","Approval not met","Approval not met"
5900,6000,5900,6000,11900,49.5798319327731,"Approval not met","Approval not met","Approval not met","Approval not met"
6000,6000,6000,6000,12000,50,"Approval not met","Approval not met","Approval not met","Approval not met"
6100,6000,6100,6000,12100,50.4132231404959,"Approval not met","Approval not met","Approval not met","Approval not met"
6200,6000,6200,6000,12200,50.8196721311475,"Approval not met","Approval not met","Approval not met","Approval not met"
6300,6000,6300,6000,12300,51.219512195122,"Approval not met","Approval not met","Approval not met","Approval not met"
6400,6000,6400,6000,12400,51.6129032258064,"Approval not met","Approval not met","Approval not met","Approval not met"
6500,6000,6500,6000,12500,52,"Approval not met","Approval not met","Approval not met","Approval not met"
6600,6000,6600,6000,12600,52.3809523809524,"Approval not met","Approval not met","Approval not met","Approval not met"
6700,6000,6700,6000,12700,52.755905511811,"Approval not met","Approval not met","Approval not met","Approval not met"
6800,6000,6800,6000,12800,53.125,"Approval not met","Approval not met","Approval not met","Approval not met"
6900,6000,6900,6000,12900,53.4883720930233,"Approval not met","Approval not met","Approval not met","Approval not met"
7000,6000,7000,6000,13000,53.8461538461538,"Approval not met","Approval not met","Approval not met","Approval not met"
7100,6000,7100,6000,13100,54.1984732824427,"Approval not met","Approval not met","Approval not met","Approval not met"
7200,6000,7200,6000,13200,54.5454545454545,"Approval not met","Approval not met","Approval not met","Approval not met"
7300,6000,7300,6000,13300,54.8872180451128,"Approval not met","Approval not met","Approval not met","Approval not met"
7400,6000,7400,6000,13400,55.2238805970149,"Approval not met","Approval not met","Approval not met","Approval not met"
7500,6000,7500,6000,13500,55.5555555555556,"Approval not met","Approval not met","Approval not met","Approval not met"
7600,6000,7600,6000,13600,55.8823529411765,"Approval not met","Approval not met","Approval not met","Approval not met"
7700,6000,7700,6000,13700,56.2043795620438,"Approval not met","Approval not met","Approval not met","Approval not met"
7800,6000,7800,6000,13800,56.5217391304348,"Approval not met","Approval not met","Approval not met","Approval not met"
